"STATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USC00379423","2012-03-29",,,"53","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-03-30",,,"49","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-03-31",,,"53","34",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-01",,,"53","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-02",,,"52","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-03",,,"55","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-04",,,"59","39",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-05",,,"64","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-06",,,"53","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-07",,,"54","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-08",,,"57","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-09",,,"55","40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-10",,,"59","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-11",,,"62","36",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-12",,,"58","36",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-13",,,"55","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-14",,,"65","36",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-15",,,"72","36",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-16",,,"75","55",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-17",,,"91","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-18",,,"83","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-19",,,"68","46",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-20",,,"70","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-21",,,"75","55",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-22",,,"77","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-23",,,"59","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-24",,,"62","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-26",,,"62","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-27",,,"64","48",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-28",,,"57","31",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-29",,,"60","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-04-30",,,"60","31",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-01",,,"64","46",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-02",,,"50","45",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-03",,,"54","47",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-04",,,"53","48",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-05",,,"63","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-06",,,"63","46",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-07",,,"66","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-08",,,"72","49",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-09",,,"60","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-10",,,"63","53",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-11",,,"66","45",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-12",,,"65","39",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-13",,,"79","49",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-14",,,"84","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-15",,,"73","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-16",,,"71","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-17",,,"74","53",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-18",,,"71","43",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-19",,,"74","43",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-20",,,"79","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-21",,,"82","48",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-22",,,"69","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-23",,,"65","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-24",,,"78","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-25",,,"76","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-26",,,"73","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-27",,,"85","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-28",,,"83","63",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-29",,,"82","63",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-30",,,"87","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-05-31",,,"76","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-01",,,"82","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-02",,,"72","54",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-03",,,"64","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-04",,,"70","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-05",,,"53","49",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-06",,,"60","47",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-07",,,"67","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-08",,,"71","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-09",,,"79","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-10",,,"76","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-11",,,"84","53",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-12",,,"75","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-13",,,"74","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-14",,,"66","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-15",,,"73","49",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-17",,,"73","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-18",,,"73","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-19",,,,"52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-20",,,"77","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-21",,,"95","68",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-22",,,"94","69",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-23",,,"94","66",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-24",,,"87","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-25",,,"84","64",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-26",,,"84","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-27",,,"72","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-28",,,"78","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-29",,,"86","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-06-30",,,"89","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-01",,,"91","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-02",,,"91","64",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-03",,,"84","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-04",,,"85","66",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-05",,,"87","69",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-06",,,"84","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-07",,,"87","70",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-08",,,"87","64",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-09",,,"89","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-10",,,"84","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-11",,,"84","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-12",,,"86","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-13",,,"89","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-14",,,"89","68",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-15",,,"91","67",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-16",,,"89","69",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-17",,,"90","68",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-18",,,"94","75",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-19",,,"97","67",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-20",,,"82","66",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-21",,,"71","54",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-22",,,"81","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-23",,,"84","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-24",,,"84","69",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-25",,,"89","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-26",,,"83","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-27",,,"85","70",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-28",,,"85","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-29",,,"84","66",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-30",,,"73","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-07-31",,,"83","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-01",,,"77","64",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-02",,,"83","68",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-03",,,"89","68",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-04",,,"92","70",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-05",,,"93","70",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-06",,,"89","72",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-07",,,"84","59",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-08",,,"84","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-09",,,"88","67",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-10",,,"88","71",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-11",,,"88","71",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-12",,,"88","73",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-13",,,"86","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-14",,,"85","62",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-15",,,"83","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-16",,,"83","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-17",,,"85","61",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-18",,,"86","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-19",,,"67","54",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-20",,,"77","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-21",,,"79","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-22",,,"83","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-23",,,"85","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-24",,,"87","63",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-25",,,"87","65",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-26",,,"83","59",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-27",,,"84","55",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-28",,,"85","64",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-29",,,"85","55",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-30",,,"76","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-08-31",,,"80","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-01",,,"89","68",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-02",,,"82","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-03",,,"80","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-04",,,"78","59",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-05",,,"76","66",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-06",,,"82","64",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-07",,,"80","67",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-08",,,"86","69",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-09",,,"82","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-10",,,"75","53",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-11",,,"69","47",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-12",,,"74","47",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-13",,,"80","54",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-14",,,"82","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-15",,,"82","59",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-16",,,"73","46",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-17",,,"73","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-18",,,"76","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-19",,,"74","58",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-20",,,"72","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-21",,,"70","46",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-22",,,"68","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-23",,,"75","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-24",,,"71","41",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-25",,,"67","40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-26",,,"73","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-27",,,"73","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-28",,,"72","53",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-29",,,"58","55",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-09-30",,,"56","54",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-01",,,"62","48",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-02",,,"70","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-03",,,"71","52",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-04",,,"66","60",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-05",,,"64","57",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-06",,,"78","54",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-07",,,"78","41",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-08",,,"78","39",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-09",,,"58","39",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-10",,,"58","49",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-11",,,"63","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-12",,,"59","39",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-13",,,"54","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-14",,,"57","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-15",,,"69","56",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-16",,,"74","50",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-17",,,"57","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-18",,,"64","37",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-19",,,"66","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-20",,,"69","53",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-21",,,"75","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-22",,,"65","45",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-23",,,"67","40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-24",,,"67","45",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-25",,,"54","40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-26",,,"64","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-27",,,"69","45",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-28",,,"66","49",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-29",,,"56","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-30",,,"65","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-10-31",,,"69","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-01",,,,"40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-02",,,"57","41",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-03",,,"51","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-04",,,"55","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-05",,,"55","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-06",,,"45","21",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-07",,,"44","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-08",,,"38","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-09",,,"40","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-10",,,"55","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-11",,,"57","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-12",,,"65","40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-13",,,"68","51",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-14",,,"52","34",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-15",,,"48","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-16",,,"43","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-17",,,"47","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-18",,,"51","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-19",,,"49","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-20",,,"49","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-21",,,"50","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-22",,,"50","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-23",,,"58","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-24",,,"57","36",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-25",,,"47","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-26",,,"40","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-27",,,"47","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-28",,,"35","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-29",,,"38","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-11-30",,,"44","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-01",,,"37","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-02",,,"34","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-03",,,"52","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-04",,,"60","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-05",,,"59","34",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-06",,,"59","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-07",,,"42","21",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-08",,,"46","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-09",,,"46","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-10",,,"47","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-11",,,"61","44",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-12",,,"49","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-13",,,"41","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-14",,,"46","22",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-15",,,"49","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-16",,,"48","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-17",,,"39","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-18",,,"42","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-19",,,"48","40",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-20",,,"46","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-21",,,"44","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-22",,,"55","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-23",,,"55","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-24",,,"33","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-25",,,"42","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-26",,,"35","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-27",,,"44","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-28",,,"44","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-29",,,"31","23",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-30",,,"31","23",,,,,,,,,,,,,,,,,,,,
"USC00379423","2012-12-31",,,"31","13",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-01",,,"37","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-02",,,"37","9",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-03",,,"33","6",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-05",,,"39","7",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-06",,,"44","21",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-07",,,"44","23",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-08",,,"42","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-09",,,"48","21",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-10",,,"45","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-11",,,"47","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-12",,,"39","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-13",,,"43","39",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-14",,,"54","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-15",,,"62","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-16",,,"41","30",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-17",,,"34","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-18",,,"43","20",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-19",,,"35","16",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-20",,,"49","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-21",,,"54","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-22",,,"29","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-23",,,"25","8",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-25",,,"21","8",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-26",,,"24","11",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-27",,,"26","11",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-28",,,"31","16",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-29",,,"32","23",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-30",,,"42","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-01-31",,,"61","42",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-01",,,"57","26",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-02",,,"34","16",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-03",,,"34","16",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-04",,,"30","19",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-05",,,"30","17",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-06",,,"30","17",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-07",,,"40","16",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-08",,,"32","20",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-09",,,"33","17",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-10",,,"25","4",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-11",,,"43","12",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-12",,,"46","27",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-13",,,"44","23",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-14",,,"45","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-15",,,"47","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-16",,,"52","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-17",,,"36","18",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-18",,,"25","14",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-19",,,"32","17",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-20",,,"48","25",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-21",,,"35","24",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-22",,,"35","20",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-23",,,"40","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-24",,,"38","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-25",,,"36","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-26",,,"40","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-27",,,"44","35",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-02-28",,,"43","33",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-03-01",,,"46","29",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-03-02",,,"46","34",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-03-03",,,"41","32",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-03-04",,,"43","28",,,,,,,,,,,,,,,,,,,,
"USC00379423","2013-03-05",,,"41","29",,,,,,,,,,,,,,,,,,,,
