No.,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,PricePerTSFT,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
1200,RMLS,647,647 Van Buren Ave,Van Buren,55104,MN,STP - Saint Paul,118400,8/18/2017 0:00,115000,Exclusive Right,115000,112.5475,764,Wood,A3,125X40,625 - St. Paul,7,8/25/2017 0:00,0,18 x 13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Mud Room","Asphalt Shingles, Age 8 Years or Less",Main,No,,7,Other,1052,1468,Main,24 x 13,1526,2017,1052,,1882,Residential-Single,(SF) Two Stories,0.11,None,"Range, Dishwasher, Refrigerator, Washer, Dryer",,,,Vinyl,,,,"Eat In Kitchen, Kitchen/Dining Room, Living/Dining Room",Partial,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath ",13 x 9,Upper,10x10,Upper,,,,,2,0,,0,No,58
1201,RMLS,946,946 Edmund Ave,Edmund,55104,MN,STP - Saint Paul,115000,8/2/2017 0:00,115000,Exclusive Right,119900,86.4662,1000,Chain Link,E3,40x124,625 - St. Paul,18,8/31/2017 0:00,0,9x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , , Family Room, Storage Room, Laundry","Asphalt Shingles, Age Over 8 Years",Main,No,None,2,Detached Garage,1000,1030,Main,12x12,1084,2016,1330,,1921,Residential-Single,(SF) One Story,0.11,Window,"Refrigerator, Washer, Dryer",,Lower Level,,Other,Lower,Main,12x12,,"Full, Partial Finished",1,1,0,0,SF,2,Main Floor Full Bath,11x10,Main,11x10,Main,,,,,2,330,Not Assumable,0,Unknown,54
1202,RMLS,2291,2291 Benson Ave,Benson,55116,MN,STP - Saint Paul,125100,7/14/2017 0:00,115000,Exclusive Right,115000,166.3564,644,"Wood, Partial",D3,40x150,625 - St. Paul,19,8/2/2017 0:00,0,16x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age Over 8 Years",Main,No,,19,"Detached Garage, Driveway - Asphalt",752,2184,Main,17x11,2242,2017,752,,1925,Residential-Single,(SF) One Story,0.14,Window,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,,,Cement Board,,,,"Eat In Kitchen, Breakfast Area, Kitchen/Dining Room","Full, Drainage System, Sump Pump, Concrete Block",1,0,0,0,SF,1,Main Floor Full Bath,11x11,Main,9x11,Main,,,,,2,0,,0,No,58.2
1203,RMLS,1989,1989 Hawthorne Ave E,Hawthorne,55119,MN,STP - Saint Paul,105000,7/1/2017 0:00,115000,Exclusive Right,130000,147.4719,712,,A2,80x124,625 - St. Paul,74,9/21/2017 0:00,0,10x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,,11,"Detached Garage, Driveway - Asphalt",712,1852,Main,20x12,2390.5,2017,712,,1950,Residential-Single,(SF) One Story,0.23,Window,"Range, Refrigerator, Freezer, Washer, Dryer",,Main Level,,Stucco,,,,,"Concrete Block, Unfinished",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",11x9,Main,12x9,Main,,,,,2,0,,0,Yes,538.5
1204,RMLS,503,503 Stinson St,Stinson,55117,MN,STP - Saint Paul,115000,6/2/2017 0:00,115000,Exclusive Right,115000,64.6794,1016,None,A3,40x124,625 - St. Paul,0,6/2/2017 0:00,0,12x12,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Porch","Asphalt Shingles, Age Over 8 Years",Main,No,,0,Detached Garage,1778,608,Main,13x12,662,2016,1778,,1908,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Microwave, Refrigerator, Washer, Dryer",,,,Other,,Main,13x13,Separate/Formal Dining Room,"Full, Poured Concrete",1,0,0,0,SF,1,Main Floor Full Bath,10x11,Main,10x13,Main,7x11,Upper,,,3,0,,0,Unknown,54
1205,RMLS,285,"285 Cliff St, 3",Cliff,55102,MN,STP - Saint Paul,115000,3/10/2017 0:00,115000,Exclusive Right,115000,123.6559,930,,B1,COMMON,625 - St. Paul,0,3/10/2017 0:00,0,8x6,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Flat,Main,No,,0,Driveway - Asphalt,930,1218,Main,13x13,1218,2017,930,3,1926,Residential-Multi-Family,(CC) Low Rise (3- Levels),0,Window,"Range, Microwave, Refrigerator, Disposal",,,,Stucco,,Main,11x11,Informal Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,13x10,Main,11x10,Main,,,,,2,0,Not Assumable,0,Unknown,0
1206,RMLS,167,167 Winifred St W,Winifred,55107,MN,STP - Saint Paul,115900,11/5/2017 0:00,115900,Exclusive Right,115900,158.5499,731,,B1,26x117,625 - St. Paul,15,11/20/2017 0:00,0,12X12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,,15,Detached Garage,731,1156,Main,12X9,1992,2017,731,,1890,Residential-Single,(SF) One Story,0.07,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer",,,,"Shakes, Vinyl",,Main,11X11,,Partial,1,0,0,0,SF,1,,12X8,Main,,,,,,,1,0,,0,No,836
1207,RMLS,1201,1201 Magnolia Ave E,Magnolia,55106,MN,STP - Saint Paul,115900,6/29/2017 0:00,115900,Exclusive Right,115900,195.1178,594,"Wood, Chain Link",D2,42x124,625 - St. Paul,21,7/20/2017 0:00,0,10x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,,21,"Uncovered/Open, Driveway - Concrete",594,564,Main,12x16,564,2017,594,,1927,Residential-Single,(SF) One Story,0.12,None,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,,,Stucco,,,,,Partial,1,0,0,0,SF,1,Main Floor Full Bath,15x13,Main,,,,,,,1,0,,0,No,0
1208,RMLS,1268,1268 Matilda St,Matilda,55117,MN,STP - Saint Paul,125000,3/18/2017 0:00,115900,Exclusive Right,115900,114.8897,856,,B2,50x119,625 - St. Paul,2,3/20/2017 0:00,0,9x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room",Asphalt Shingles,Main,No,,2,Detached Garage,1088,1738,Main,17x12,2668,2016,1088,,1947,Residential-Single,(SF) One 1/2 Stories,0.14,Central,"Range, Refrigerator",,Main Level,,Metal,,Main,11x8,Informal Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,12x11,Main,12x9,Main,29x8,Upper,,,3,0,Not Assumable,0,Unknown,930
1209,RMLS,800,800 Sims Ave,Sims,55106,MN,STP - Saint Paul,108000,6/28/2017 0:00,117000,Exclusive Right,117000,73.27,844,None,D3,41x126,625 - St. Paul,56,9/7/2017 0:00,0,13x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Office, Foyer",Asphalt Shingles,Main,No,None,56,On-Street Parking Only,1474,1074,Main,15x13,1356,2017,1474,,1887,Residential-Single,(SF) Two Stories,0.11,None,"Range, Microwave, Refrigerator, Washer, Dryer",,Main Level,,Vinyl,,,,Eat In Kitchen,"Full, Unfinished",2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath ",25x9,Main,13x10,Upper,9x7,Upper,12x11,Upper,5,0,,0,Yes,309
1210,RMLS,391,"391 Laurel Ave, 112",Laurel,55102,MN,STP - Saint Paul,120000,4/27/2017 0:00,117000,Exclusive Right,117000,195.4397,614,,A4,0,625 - St. Paul,0,4/27/2017 0:00,0,10x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Flat, Age Over 8 Years",Main,No,,0,On-Street Parking Only,614,1342,Main,16x11,1342,2017,614,112,1918,Residential-Multi-Family,(CC) Low Rise (3- Levels),0.01,Window,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator",,,,Brick/Stone,,Main,11x9,Separate/Formal Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,15x9,Main,,,,,,,1,0,,198,No,0
1211,RMLS,26,"26 10th St W, 1205",10th,55102,MN,STP - Saint Paul,119300,6/16/2017 0:00,117500,Exclusive Right,134900,169.2199,705,None,B4,0,625 - St. Paul,132,10/26/2017 0:00,0,9x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Deck",,Main,No,,27,Contract Pkg Required,705,1108,Main,18x12,1194,2017,705,1205,1981,Residential-Single,(CC) High Rise (4+ Levels),0.016,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer",,,,Brick/Stone,,,,Living/Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,21x10,Main,,,,,,,1,0,,451,No,0
1212,RMLS,66,"66 9th St E, 1613",9th,55101,MN,STP - Saint Paul,105000,6/7/2017 0:00,117500,Exclusive Right,117500,140,750,,B4,common,625 - St. Paul,14,6/21/2017 0:00,0,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",,Main,No,Outdoor,14,"Attached Garage, Covered, Secured, Assigned",750,1018,Main,17x15,1168,2017,750,1613,1983,Residential-Multi-Family,(CC) High Rise (4+ Levels),0.017,Central,"Range, Exhaust Fan/Hood, Refrigerator, Freezer, Washer, Dryer, Disposal",,,,Brick/Stone,,,,"Informal Dining Room, Breakfast Area",None,1,0,0,0,SF,1,Main Floor Full Bath,15x12,Main,,,,,,,1,0,,377,Unknown,120
1213,RMLS,318,318 Daly St,Daly,55102,MN,STP - Saint Paul,117500,5/1/2017 0:00,118900,Exclusive Right,109900,130.5556,900,Wire,A1,40x117,625 - St. Paul,19,5/20/2017 0:00,0,,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,,No,,0,Detached Garage,900,1384,,,1438,2016,900,,1900,Residential-Single,(SF) One 1/2 Stories,0.11,Central,,,,,Vinyl,,,,,Unfinished,1,0,0,0,SF,1,,,,,,,,,,1,0,,0,Unknown,54
1214,RMLS,705,705 Magnolia Ave E,Magnolia,55106,MN,STP - Saint Paul,119000,3/25/2017 0:00,119000,Exclusive Right,119000,119.2385,710,,C2,40x121,625 - St. Paul,36,5/12/2017 0:00,0,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , Fourth (4th) Bedroom, Sitting Room, Porch, Den",Asphalt Shingles,Main,No,None,36,Detached Garage,998,1302,Main,10x10,1360,2017,998,,1894,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Refrigerator",,,,Wood,,,,Eat In Kitchen,Full,1,0,0,0,SF,1,Main Floor Full Bath,10x10,Upper,10x10,Upper,,,,,2,0,,0,No,58.2
1215,RMLS,995,995 6th St E,6th,55106,MN,STP - Saint Paul,125000,2/25/2017 0:00,119000,Exclusive Right,129900,130.3441,580,Other,D3,40x133,625 - St. Paul,88,5/26/2017 0:00,0,13x9,"Living Room, Dining Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",,Main,No,,21,"Detached Garage, Garage Door Opener",959,840,Main,12x11,840,2017,959,,1900,Residential-Single,(SF) One 1/2 Stories,0.12,Window,,,,,Fiber Board,,Main,14x10,Separate/Formal Dining Room,Full,1,0,0,0,SF,1,Upper Level Full Bath ,13x10,Upper,14x7,Upper,11x9,Upper,,,3,0,Not Assumable,0,No,0
1216,RMLS,951,951 Geranium Ave E,Geranium,55106,MN,STP - Saint Paul,119900,11/21/2017 0:00,119900,Exclusive Right,119900,70.6958,848,,D2,40x122,625 - St. Paul,38,12/29/2017 0:00,0,15 x 11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Utility Room, Pantry (Walk-In)",,Main,No,,38,Detached Garage,1696,1778,Main,13 x 13,2122,2017,1696,,1904,Residential-Single,(SF) Two Stories,0.112,Window,,,,12 x 10,Fiber Board,Upper,Main,13 x 12,,"Full, Drain Tiled, Sump Pump, Concrete Block",1,1,0,0,SF,2,,13 x 13,Upper,12 x 8,Upper,12 x 8,Main,,,3,0,,0,No,344
1217,RMLS,1800,1800 Reaney Ave E,Reaney,55119,MN,STP - Saint Paul,123000,11/13/2017 0:00,119900,Exclusive Right,119900,215.035,572,"Wood, Chain Link",A3,40x124,625 - St. Paul,12,11/25/2017 0:00,0,13x7,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",Main,No,,12,Attached Garage,572,1238,Main,17x13,1958,2017,572,,1925,Residential-Single,(SF) One Story,0.114,Central,"Range, Exhaust Fan/Hood, Refrigerator, Washer, Dryer",,,,Metal,,Main,12x8,,Full,1,0,0,0,SF,1,Main Floor Full Bath,10x10,Main,,,,,,,1,0,,0,Yes,720
1218,RMLS,806,806 Carroll Ave,Carroll,55104,MN,STP - Saint Paul,119900,10/30/2017 0:00,119900,Exclusive Right,129900,122.5971,600,,E4,40x132,625 - St. Paul,16,11/15/2017 0:00,0,14x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Pitched",Main,No,,2,Driveway - Gravel,978,1283,Main,12x12,1592,2017,978,,1897,Residential-Single,(SF) One 1/2 Stories,0.121,Wall,"Range, Refrigerator",,,,Vinyl,,Main,11x11,Informal Dining Room,Full,1,0,0,0,SF,1,Upper Level Full Bath ,11x10,Upper,16x11,Upper,,,,,2,0,,0,No,309
1219,RMLS,970,970 Charles Ave,Charles,55104,MN,STP - Saint Paul,119900,9/27/2017 0:00,119900,Exclusive Right,119900,112.688,608,"Wood, Wire",E4,34  x  124,625 - St. Paul,20,10/17/2017 0:00,0,14x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck, Porch","Asphalt Shingles, Age 8 Years or Less",Main,No,,20,"Uncovered/Open, Driveway - Concrete",1064,1778,Main,16x12,1778,2017,1064,,1880,Residential-Single,(SF) Two Stories,0,None,"Range, Refrigerator",,,,Shakes,,Main,13x13,"Informal Dining Room, Eat In Kitchen",Full,1,1,0,0,SF,2,Main Floor 1/2 Bath,16x10,Upper,15x9,Upper,16x9,Upper,,,3,0,,0,Unknown,0
1220,RMLS,182,182 Milford St,Milford,55117,MN,STP - Saint Paul,128000,9/1/2017 0:00,119900,Exclusive Right,119900,89.1365,718,,B3,45x78,625 - St. Paul,12,9/13/2017 0:00,0,11x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Walk-In Closet",,Main,No,,12,Driveway - Other Surface,1436,660,Main,13x12,718,2017,1436,,1889,Residential-Single,(SF) One 1/2 Stories,0.081,None,"Range, Refrigerator",,,,Stucco,,Main,12x11,,Partial,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath ",13x8,Main,11x8,Upper,12x8,Upper,13x12,Upper,4,0,,0,Unknown,58
1221,RMLS,927,927 Clark St,Clark,55130,MN,STP - Saint Paul,122400,8/7/2017 0:00,119900,Exclusive Right,119900,67.0685,1130,,C3,50x132,625 - St. Paul,38,9/14/2017 0:00,0,13x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Porch, Porch",,Main,No,,38,None,1825,1690,Main,14x13,2106,2017,1825,,1899,Residential-Single,(SF) Two Stories,0,None,"Range, Dishwasher, Refrigerator",,,,Other,,Main,15x13,,Full,2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath ",12x12,Main,14x14,Upper,14x12,Upper,13x12,Upper,5,0,,0,Unknown,416
1222,RMLS,26,"26 10th St W, 1701",10th,55102,MN,STP - Saint Paul,116500,7/14/2017 0:00,119900,Exclusive Right,127500,143.8272,810,,B4,0,625 - St. Paul,55,9/7/2017 0:00,0,8x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",,Main,No,,9,Other,810,1038,Main,13x16,1230,2016,810,1701,1980,Residential-Single,(CC) High Rise (4+ Levels),0.019,Central,"Range, Microwave, Dishwasher, Refrigerator",,,,Brick/Stone,,Main,10x9,Kitchen/Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,11x15,Main,,,,,,,1,0,,510,Yes,192
1223,RMLS,399,399 Michigan St,Michigan,55102,MN,STP - Saint Paul,119900,7/11/2017 0:00,119900,Exclusive Right,119900,112.9002,704,"Wood, Privacy, Full",A1,20x122,625 - St. Paul,14,7/25/2017 0:00,0,14x13,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , , Porch, Laundry, Patio",Asphalt Shingles,Main,No,,14,Other,1062,1588,Main,13x12,1588,2017,1062,,1900,Residential-Single,(SF) Two Stories,0.06,Window,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,,,Metal,,Main,15x10,"Separate/Formal Dining Room, Breakfast Area","Partial, Unfinished",1,0,0,0,SF,1,Upper Level Full Bath ,12x12,Upper,11x8,Upper,,,,,2,0,,0,Unknown,0
1224,RMLS,1172,1172 Galtier St,Galtier,55117,MN,STP - Saint Paul,119900,6/19/2017 0:00,119900,Exclusive Right,119900,89.0788,832,None,B2,128X42,625 - St. Paul,24,7/13/2017 0:00,0,11x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room","Asphalt Shingles, Age Over 8 Years",Main,No,None,24,Detached Garage,1346,1634,,,1896,2017,1346,,1923,Residential-Single,(SF) One Story,0.12,None,"Range, Refrigerator",,Main Level,23x10,Stucco,Main,,,Eat In Kitchen,Full,1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",11x10,Main,10x8,Main,23x15,Upper,,,2,0,,0,Yes,262.04
1225,RMLS,677,677 Front Ave,Front,55103,MN,STP - Saint Paul,123500,6/19/2017 0:00,119900,Exclusive Right,139900,100.7341,742,,A3,40x174,625 - St. Paul,91,9/18/2017 0:00,0,,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch","Asphalt Shingles, Pitched",Main,No,,34,"Detached Garage, Driveway - Asphalt",1226,1888,Main,,1942,2016,1226,,1907,Residential-Single,(SF) One 1/2 Stories,0.16,None,Refrigerator,,,,Shakes,,Main,,Separate/Formal Dining Room,"Full, Unfinished",1,0,0,0,SF,1,Upper Level Full Bath ,,Upper,,Upper,,,,,2,0,,0,Unknown,54
1226,RMLS,950,950 Marion St,Marion,55117,MN,STP - Saint Paul,119900,5/17/2017 0:00,119900,Exclusive Right,119900,135.4802,640,"Wood, Chain Link",B3,25x124,625 - St. Paul,25,6/23/2017 0:00,0,12 x 10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Porch",Asphalt Shingles,Main,No,,25,Other,885,972,Main,19 x 15,1026,2016,885,,1908,Residential-Single,(SF) One 1/2 Stories,0.07,Window,"Range, Dishwasher, Refrigerator, Washer, Dryer",,,,Vinyl,,,,Informal Dining Room,"Partial, Concrete Block",1,0,0,0,SF,1,Main Floor Full Bath,12 x 10,Upper,11 x 10,Upper,,,,,2,0,,0,Unknown,54
1227,RMLS,1242,1242 Sherburne Ave,Sherburne,55104,MN,STP - Saint Paul,112000,5/2/2017 0:00,119900,Exclusive Right,119900,93.3333,700,Chain Link,D4,40x100,625 - St. Paul,15,5/17/2017 0:00,0,12 x 10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",Age Over 8 Years,Main,No,,15,Driveway - Asphalt,1200,1623,Main,18 x 11,1956,2016,1200,,1915,Residential-Single,(SF) Two Stories,0.09,None,"Range, Refrigerator, Washer",,,,Vinyl,,Main,16 x 11,,Full,1,0,0,0,SF,1,Upper Level Full Bath ,14 x 11,Upper,12 x 01,Upper,12 x 10,Upper,,,3,0,,0,Yes,333
1228,RMLS,924,924 Fremont Ave,Fremont,55106,MN,STP - Saint Paul,116700,4/28/2017 0:00,119900,Exclusive Right,119900,114.8622,630,,D3,40x134,625 - St. Paul,11,5/9/2017 0:00,0,11X13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Porch",Asphalt Shingles,Main,No,,11,Detached Garage,1016,1201,Main,11X13,1510,2017,1016,,1888,Residential-Single,(SF) One 1/2 Stories,0.12,Central,"Range, Refrigerator, Washer, Dryer",,,,Stucco,,Main,13X14,Separate/Formal Dining Room,Full,1,0,0,0,SF,1,Upper Level Full Bath ,8X11,Upper,8X12,Upper,,,,,2,0,,0,Unknown,308
1229,RMLS,2063,"2063 N North Park Dr N, 1",North Park,55119,MN,STP - Saint Paul,128000,4/27/2017 0:00,119900,Service Agreement,119900,124.5136,1028,None,A4,common,625 - St. Paul,6,5/3/2017 0:00,0,10x10,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , ","Asphalt Shingles, Pitched",Upper,No,,6,"Attached Garage, Driveway - Asphalt, Garage Door Opener",1028,898,Upper,16x20,1094,2017,1028,1,1990,Residential-Multi-Family,(TH) Side x Side,0,Central,"Range, Cooktop, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer",,Main Level,,Vinyl,,Upper,13x10,Informal Dining Room,None,1,0,0,0,SF,1,Main Floor Full Bath,16x12,Upper,12x11,Upper,,,,,2,0,Not Assumable,200,Unknown,199.26
1230,RMLS,241,241 Baker St E,Baker,55107,MN,STP - Saint Paul,129000,4/12/2017 0:00,119900,Exclusive Right,119900,72.1477,750,Chain Link,C2,132 x 45,625 - St. Paul,3,4/20/2017 0:00,0,17 x 12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Utility Room, Porch",Asphalt Shingles,Main,No,,3,Driveway - Asphalt,1500,1610,Main,12 x 12,1664,2017,1788,,1915,Residential-Single,(SF) Two Stories,0.14,Window,"Range, Refrigerator, Washer, Dryer",,Lower Level,14 x 12,Shakes,Lower,Main,14 x 12,"Separate/Formal Dining Room, Eat In Kitchen","Finished (Livable), Partial Finished, Stone",2,0,0,0,SF,2,"Upper Level Full Bath , Full Basement",12 x 12,Upper,12 x 12,Upper,12 x 7,Upper,,,3,288,,0,Unknown,34
1231,RMLS,1819,1819 Stillwater Ave E,Stillwater,55119,MN,STP - Saint Paul,116000,4/10/2017 0:00,119900,Exclusive Right,115000,138.9222,835,Chain Link,A3,40x149,625 - St. Paul,19,9/5/2017 0:00,0,10x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,,19,"Detached Garage, Driveway - Concrete",835,1134,Main,11x11,1134,2016,835,,1920,Residential-Single,(SF) One Story,0.14,None,"Range, Cooktop, Exhaust Fan/Hood, Refrigerator",,Main Level,,Vinyl,,Main,11x9,Living/Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,10x10,Main,10x9,Main,,,,,2,0,Not Assumable,0,Unknown,0
1232,RMLS,744,744 Wheeler St N,Wheeler,55104,MN,STP - Saint Paul,141000,3/10/2017 0:00,119900,Exclusive Right,119900,65.7343,1193,"Wood, Partial",C3,59X77,625 - St. Paul,1,3/11/2017 0:00,0,11 x 9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Loft",Asphalt Shingles,Main,No,None,1,None,2145,749,Main,16 x 10,1208,2016,2145,,1920,Residential-Single,(SF) Two Stories,0.09,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,Loft,,Wood,,Main,10 x 9,Informal Dining Room,"Full, Concrete Block, Unfinished",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , 3/4 Basement",12 x 12,Upper,9 x 8,Upper,11 x 9,Upper,23 x 10,Main,4,0,,0,No,458.9
1233,RMLS,391,"391 Grand Ave, 201",Grand,55102,MN,STP - Saint Paul,123500,3/3/2017 0:00,119900,Exclusive Right,127500,169.1781,730,,A1,Common,625 - St. Paul,26,3/29/2017 0:00,0,9x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",,Main,No,None,15,None,730,1066,Main,14x10,1066,2016,730,201,1964,Residential-Multi-Family,(CC) Low Rise (3- Levels),0.017,Wall,Range,,,,Brick/Stone,,Main,11x9,,Full,1,0,0,0,SF,1,Main Floor Full Bath,13x9,Main,11x10,Main,,,,,2,0,Not Assumable,255,No,0
